Case_ID,First_Party,Second_Party,Image_ID,First_Party_Fault(%),Second_Party_Fault(%),Justification
afcd78fd-87c6-4eb1-9ffc-7aae9888daf4,كنت أقود سيارتي على الطريق السريع وعند الاقتراب من الإشارة توقفت ببطء بسبب الازدحام، لكن السيارة خلفي جاءت بسرعة غير قانونية وصدمتني من الخلف.,كنت أقود خلف السيارة الفضية وعندما توقفت فجأة لم أتمكن من التوقف في الوقت المناسب مما أدى إلى الاصطدام بها من الخلف.,data/imgs/66.jpeg,0,100,وفقًا للوائح المرور السعودية، فإن السائق الذي يصدم مركبة أخرى من الخلف يكون مسؤولًا عن الحادث بسبب عدم الحفاظ على مسافة أمان كافية وعدم القدرة على التوقف في الوقت المناسب. في هذا الحادث، الطرف الثاني (سائق السيارة الزرقاء) اعترف بأنه لم يتمكن من التوقف في الوقت المناسب مما أدى إلى اصطدام سيارته بالسيارة الفضية من الخلف، وهذا يشكل انتهاكًا للمادة 50/2/16 التي تنص على ضرورة تجنب تعريض حركة المرور للخطر عن طريق التوقف فجأة أو عدم التحكم الكامل في المركبة.
afcd78fd-87c6-4eb1-9ffc-7aae9888daf4,كنت أقود سيارتي على الطريق السريع وعند الاقتراب من الإشارة توقفت فجأة بسبب الازدحام، لكن السيارة خلفي لم تتمكن من التوقف في الوقت المناسب فاصطدمت بي من الخلف.,كنت أسير على سرعتي المعتادة وأمام الإشارة توقفت ببطء، ولكن السيارة الفضية توقفت فجأة دون سابق إنذار فاصطدمت بها من الخلف.,data/imgs/66.jpeg,0,100,الطرف الثاني يتحمل المسئولية الكاملة عن الحادث بسبب عدم مراعاته للمسافة الآمنة بين المركبات كما تنص على ذلك اللوائح المرورية السعودية.
a37b6961-99e3-4cb2-bf5c-6f125309574d,كنت أقود السيارة في المسار الصحيح، وفجأة ظهر الطرف الآخر من جانبي الأيسر دون أن يتوقف عند إشارة التوقف واصطدم بي.,كنت أسير في الطريق وفجأة اصطدمت بالسيارة الأخرى التي كانت قادمة من اليمين بسرعة كبيرة. لم أتمكن من رؤيتها بسبب الطريق الزلق.,data/imgs/70.jpeg,0,100,الصورة تُظهر بوضوح أن الطرف الثاني لم يتوقف عند إشارة التوقف باللون الأحمر واتجه مباشرةً نحو الطرف الأول مما أدى إلى التصادم. الطرف الثاني انتهك المادة 50/10/3/1/2 من النظام المروري السعودي التي تنص على وجوب توقف المركبات عند الإشارة الحمراء وعدم تجاوز خط الوقوف أو منطقة عبور المشاة.
a37b6961-99e3-4cb2-bf5c-6f125309574d,كنت أمشي ببطء شديد في مساري وكان الطرف الآخر يأتي من الاتجاه الآخر بسرعة جنونية دون أن ينتبه لتقاطع الطرق واصطدم بي.,كنت أتبع جميع القواعد المرورية وكان الطريق خالياً وعند التقاطع ظهر الطرف الآخر فجأة من اليمين واصطدم بي.,data/imgs/70.jpeg,30,70,الطرف الأول كان يسير ببطء في مساره ولكن الطرف الثاني كان يمشي بسرعة زائدة مما أدى إلى الحادث عند التقاطع. الطرف الثاني لم يلتزم بالحدود القصوى للسرعة وكان لديه الوقت الكافي لرؤية الطرف الأول ولكنه لم يخفف سرعته أو يتابع إشارات المرور.
a37b6961-99e3-4cb2-bf5c-6f125309574d,كنت أمشي ببطء شديد في مساري وكان الطرف الآخر يأتي من الاتجاه الآخر بسرعة جنونية دون أن ينتبه لتقاطع الطرق واصطدم بي.,كنت أسير في الطريق وفجأة اصطدمت بالسيارة الأخرى التي كانت قادمة من اليمين بسرعة كبيرة. لم أتمكن من رؤيتها بسبب الطريق الزلق.,data/imgs/70.jpeg,20,80,الطرف الأول كان يسير ببطء في مساره ومحاولة العبور بشكل آمن عند التقاطع، بينما الطرف الثاني كان يقود بسرعة كبيرة دون الانتباه للطريق الزلق وتسبب في الاصطدام. هذا يعتبر مخالفة للمادة 18 من قانون المرور السعودي بشأن التقيد بسرعة المركبات وعدم التجاوز في الظروف الزلقة.
a37b6961-99e3-4cb2-bf5c-6f125309574d,كنت أقود السيارة في المسار الصحيح، وفجأة ظهر الطرف الآخر من جانبي الأيسر دون أن يتوقف عند إشارة التوقف واصطدم بي.,كنت أتبع جميع القواعد المرورية وكان الطريق خالياً وعند التقاطع ظهر الطرف الآخر فجأة من اليمين واصطدم بي.,data/imgs/70.jpeg,0,100,الطرف الثاني انتهك قوانين المرور بالتحديد عدم الوقوف عند إشارة التوقف قبل الدخول إلى التقاطع مما أدى إلى الاصطدام بسيارة الطرف الأول.
5d1015b9-9288-4312-a139-27c7bcc21886,كنت أقود سيارتي بهدوء وانتبهت إلى إشارة المرور، وعندما توقفت عند الإشارة الحمراء، فوجئت بالسيارة التي خلفي تصطدم بي من الخلف.,كنت أقود سيارتي ولم أنتبه للإشارة الحمراء، فصدمت السيارة التي كانت أمامي أثناء توقفها عند الإشارة.,data/imgs/27.jpeg,0,100,يتحمل الطرف الثاني المسؤولية الكاملة عن الحادث، حيث اعترف بأنه لم ينتبه للإشارة الحمراء، مما أدى إلى اصطدامه بالسيارة المتوقفة أمامه. هذا يُعتبر انتهاكًا صريحًا لقوانين المرور المتعلقة بالالتزام بإشارات المرور وضمان مسافة أمان بين المركبات وفقًا لقانون المرور السعودي المبحث ٣، المادة ٥٠/٢/٦/٧ و المادة ٥٣/١٠، التي تنص على وجوب الانتباه إلى إشارات المرور والوقوف عند الإشارة الحمراء وأخذ الحذر والانتباه أثناء القيادة للتأكد من عدم الاصطدام بالمركبات الأخرى. 
5d1015b9-9288-4312-a139-27c7bcc21886,كنت أقود في مساري الصحيح وفجأة تغيرت الإشارة إلى اللون الأخضر وبدأت بالتحرك، عندها جاءت السيارة الأخرى من جهة اليمين وصدمتني.,كنت أقود في طريقي الصحيح وعند وصولي إلى التقاطع، لاحظت أن السيارة الأخرى كانت تسير بسرعة كبيرة ولا تنتبه للإشارة الحمراء، فحاولت التوقف لكن لم أستطع تجنب الاصطدام.,data/imgs/27.jpeg,0,100,تضح من الأدلة المقدمة، بما في ذلك التفسيرات من الطرفين وصورة الحادث، أن الطرف الثاني (السيارة البرتقالية) خالف إشارات المرور ودخل التقاطع بينما كانت الإشارة حمراء، مما أدى إلى الاصطدام مع الطرف الأول (السيارة الزرقاء) الذي كان يتحرك بناءً على إشارة خضراء. هذا يتوافق مع مخالفة عدم الالتزام بالإشارات الضوئية وفقًا للمادة ٥٠/١٠/٣/١/٢ التي تنص على وجوب وقوف المركبات عند الإشارة الحمراء وعدم تجاوز خط الوقوف أو منطقة عبور المشاة.
5d1015b9-9288-4312-a139-27c7bcc21886,كنت أقود سيارتي بحذر وعندما توقفت عند الإشارة الحمراء، جاءت السيارة الأخرى بسرعة كبيرة وصدمتني من الخلف.,كنت أقود سيارتي ولم أنتبه للإشارة الحمراء، فصدمت السيارة التي كانت أمامي أثناء توقفها عند الإشارة.,data/imgs/27.jpeg,0,100,السيارة الثانية ارتكبت مخالفة المرور بالإشارة الحمراء حيث اعترف السائق الثاني بأنه لم ينتبه للإشارة الحمراء وصدم السيارة الأولى من الخلف. هذا يعد انتهاكًا للفقرة (٥٠/١٠/٣/١/٢) التي توجب التوقف عند الإشارة الحمراء وعدم تجاوز خط الوقوف أو منطقة عبور المشاة .
5d1015b9-9288-4312-a139-27c7bcc21886,كنت أقود سيارتي بهدوء وانتبهت إلى إشارة المرور، وعندما توقفت عند الإشارة الحمراء، فوجئت بالسيارة التي خلفي تصطدم بي من الخلف.,كانت السيارة التي أمامي تتحرك بشكل غير منتظم وتتوقف فجأة، فحاولت الابتعاد عنها لكن لم أستطع وتعرضت لحادث.,data/imgs/27.jpeg,0,100,بناءً على الوصف المقدم والصورة المرفقة، فإن السيارة الأولى توقفت عند الإشارة الحمراء كما هو مطلوب قانونيًا، في حين أن السيارة الثانية لم تحافظ على مسافة أمان كافية واصطدمت بالسيارة الأولى من الخلف، مما يشكل انتهاكًا للمادة رقم ٥٠/٢/١٩ من اللائحة التنفيذية لنظام المرور السعودي والتي تنص على ضرورة الحفاظ على مسافة أمان كافية لتجنب الحوادث. لذلك، يتحمل الطرف الثاني كامل المسؤولية عن الحادثة.
